timestamp,src_ip,dst_ip,protocol,icmp_type,icmp_code,packet_size,packets_per_second,bytes_per_second,is_attack
2025-05-17 17:49:47.739305,192.168.136.10,10.0.0.9,ICMP,8,0,258,3.444736470928397,888.7420094995264,0
2025-05-17 17:54:59.793181,192.168.214.22,10.0.0.2,ICMP,0,0,314,0.43126327241467743,135.4166675382087,0
2025-05-17 17:27:34.956131,192.168.134.220,10.0.0.4,ICMP,0,0,1396,3.3422077975158992,4665.722085332195,0
2025-05-17 17:57:00.183166,192.168.44.186,10.0.0.8,ICMP,8,0,683,2.2013111749572145,1503.4955324957775,0
2025-05-17 18:15:49.959642,192.168.62.62,10.0.0.6,ICMP,0,0,855,1.0332392854472252,883.4195890573776,0
2025-05-17 17:24:13.897081,45.20.96.38,10.0.0.1,ICMP,8,0,1593,100.0,159300.0,1
2025-05-17 17:55:25.644325,192.168.10.31,10.0.0.6,ICMP,0,0,1297,1.1156843604937043,1447.0426155603345,0
2025-05-17 17:33:11.557836,192.168.21.18,10.0.0.2,ICMP,0,0,670,3.6372493768419822,2436.957082484128,0
2025-05-17 17:24:13.577081,45.20.96.38,10.0.0.1,ICMP,8,0,1022,100.0,102200.0,1
2025-05-17 17:27:13.617081,45.148.82.50,10.0.0.1,ICMP,8,0,2028,100.0,202800.0,1
2025-05-17 17:44:22.184608,192.168.130.195,10.0.0.7,ICMP,0,0,324,1.7914415099182506,580.4270492135132,0
2025-05-17 17:58:32.886584,192.168.64.93,10.0.0.6,ICMP,8,0,242,2.2401133074506676,542.1074204030616,0
2025-05-17 18:21:47.050067,192.168.105.182,10.0.0.9,ICMP,8,0,1130,2.9021614779214877,3279.442470051281,0
2025-05-17 17:35:51.931096,192.168.20.33,10.0.0.8,ICMP,0,0,136,4.228419090923828,575.0649963656406,0
2025-05-17 18:20:51.077298,192.168.2.241,10.0.0.4,ICMP,8,0,753,2.9094985041924737,2190.8523736569327,0
2025-05-17 17:38:13.294092,192.168.134.165,10.0.0.5,ICMP,8,0,411,2.2919288906643205,941.9827740630357,0
2025-05-17 17:24:13.157081,45.20.96.38,10.0.0.1,ICMP,8,0,2994,100.0,299400.0,1
2025-05-17 17:24:13.267081,45.20.96.38,10.0.0.1,ICMP,8,0,2992,100.0,299200.0,1
2025-05-17 18:00:09.573235,192.168.148.11,10.0.0.8,ICMP,8,0,775,2.175624625860366,1686.1090850417838,0
2025-05-17 17:29:13.857081,45.20.96.38,10.0.0.1,ICMP,8,0,1025,100.0,102500.0,1
2025-05-17 18:01:47.548884,192.168.150.16,10.0.0.8,ICMP,8,0,1147,3.3987008054774663,3898.3098238826537,0
2025-05-17 17:28:05.396704,192.168.164.102,10.0.0.8,ICMP,0,0,983,4.055333882484546,3986.393206482309,0
2025-05-17 17:27:13.647081,45.148.82.50,10.0.0.1,ICMP,8,0,799,100.0,79900.0,1
2025-05-17 18:13:52.152820,192.168.166.72,10.0.0.1,ICMP,8,0,1456,1.244480069236194,1811.9629808078982,0
2025-05-17 18:11:27.611564,192.168.2.189,10.0.0.6,ICMP,0,0,483,2.721624972534771,1314.5448617342945,0
2025-05-17 17:32:13.877081,45.148.82.50,10.0.0.1,ICMP,8,0,194,100.0,19400.0,1
2025-05-17 17:27:14.037081,45.148.82.50,10.0.0.1,ICMP,8,0,168,100.0,16800.0,1
2025-05-17 17:32:47.298595,192.168.26.17,10.0.0.7,ICMP,0,0,368,3.426598852881419,1260.988377860362,0
2025-05-17 17:51:00.834366,192.168.90.132,10.0.0.1,ICMP,8,0,690,3.635724977816632,2508.650234693476,0
2025-05-17 17:55:00.551132,192.168.212.52,10.0.0.3,ICMP,0,0,1094,0.14676243002941058,160.5580984521752,0
2025-05-17 17:27:30.105267,192.168.232.201,10.0.0.5,ICMP,8,0,328,2.8137348591052556,922.9050337865239,0
2025-05-17 17:42:24.896729,192.168.163.60,10.0.0.6,ICMP,8,0,633,3.450945613993182,2184.4485736576844,0
2025-05-17 18:20:43.158674,192.168.21.172,10.0.0.5,ICMP,0,0,634,3.5159654488698657,2229.122094583495,0
2025-05-17 17:25:13.157081,45.189.104.32,10.0.0.1,ICMP,8,0,519,100.0,51900.0,1
2025-05-17 17:41:34.736199,192.168.79.56,10.0.0.5,ICMP,0,0,97,2.606038390877778,252.78572391514447,0
2025-05-17 17:28:13.507081,45.207.52.86,10.0.0.1,ICMP,8,0,1668,100.0,166800.0,1
2025-05-17 17:51:38.268311,192.168.180.184,10.0.0.8,ICMP,0,0,110,2.103880367718917,231.42684044908086,0
2025-05-17 17:27:13.317081,45.148.82.50,10.0.0.1,ICMP,8,0,2390,100.0,239000.0,1
2025-05-17 18:03:14.239993,192.168.202.243,10.0.0.3,ICMP,0,0,1294,1.3626461537049472,1763.2641228942018,0
2025-05-17 18:01:37.587712,192.168.170.114,10.0.0.1,ICMP,8,0,780,1.2370731245356645,964.9170371378183,0
2025-05-17 18:09:19.447345,192.168.133.122,10.0.0.1,ICMP,0,0,417,3.429794642956151,1430.224366112715,0
2025-05-17 17:58:31.807698,192.168.144.69,10.0.0.9,ICMP,8,0,201,1.7391053148354678,349.560168281929,0
2025-05-17 17:26:13.467081,45.154.58.167,10.0.0.1,ICMP,8,0,1922,100.0,192200.0,1
2025-05-17 17:26:13.777081,45.154.58.167,10.0.0.1,ICMP,8,0,1026,100.0,102600.0,1
2025-05-17 17:26:13.727081,45.154.58.167,10.0.0.1,ICMP,8,0,2444,100.0,244400.0,1
2025-05-17 18:01:18.652550,192.168.253.230,10.0.0.7,ICMP,0,0,1255,0.45653873118454835,572.9561076366082,0
2025-05-17 17:59:01.377870,192.168.98.11,10.0.0.9,ICMP,0,0,698,0.7346231142857405,512.7669337714468,0
2025-05-17 17:29:13.997081,45.20.96.38,10.0.0.1,ICMP,8,0,765,100.0,76500.0,1
2025-05-17 17:29:48.237486,192.168.140.197,10.0.0.5,ICMP,8,0,1078,1.7612459761386334,1898.623162277447,0
2025-05-17 17:34:58.749159,192.168.204.150,10.0.0.6,ICMP,8,0,784,4.203098690873738,3295.229373645011,0
2025-05-17 17:44:45.223656,192.168.221.24,10.0.0.6,ICMP,0,0,279,0.454507080796681,126.807475542274,0
2025-05-17 17:46:36.802854,192.168.27.10,10.0.0.9,ICMP,8,0,623,2.9594291398916113,1843.7243541524738,0
2025-05-17 18:06:32.088569,192.168.44.167,10.0.0.8,ICMP,0,0,1368,0.17285797429304656,236.46970883288768,0
2025-05-17 17:25:13.687081,45.189.104.32,10.0.0.1,ICMP,8,0,1665,100.0,166500.0,1
2025-05-17 17:54:22.238906,192.168.115.146,10.0.0.4,ICMP,8,0,159,1.4574246994611593,231.73052721432433,0
2025-05-17 17:31:13.717081,45.154.58.167,10.0.0.1,ICMP,8,0,318,100.0,31800.0,1
2025-05-17 18:04:36.754704,192.168.131.207,10.0.0.5,ICMP,0,0,857,1.3410346792613042,1149.2667201269376,0
2025-05-17 17:26:13.757081,45.154.58.167,10.0.0.1,ICMP,8,0,2757,100.0,275700.0,1
2025-05-17 17:24:13.927081,45.20.96.38,10.0.0.1,ICMP,8,0,395,100.0,39500.0,1
2025-05-17 17:31:47.581140,192.168.79.214,10.0.0.4,ICMP,8,0,1468,2.311072786486842,3392.6548505626843,0
2025-05-17 17:54:03.941140,192.168.76.87,10.0.0.5,ICMP,0,0,90,4.510091345055715,405.90822105501434,0
2025-05-17 17:30:01.167937,192.168.92.113,10.0.0.7,ICMP,8,0,1117,0.2928732111166745,327.13937681732546,0
2025-05-17 18:17:28.875354,192.168.8.107,10.0.0.9,ICMP,0,0,671,4.548576116982679,3052.094574495378,0
2025-05-17 17:32:27.347640,192.168.90.176,10.0.0.5,ICMP,8,0,1309,4.723513305772368,6183.07891725603,0
2025-05-17 17:27:14.007081,45.148.82.50,10.0.0.1,ICMP,8,0,2734,100.0,273400.0,1
2025-05-17 17:41:41.374760,192.168.129.115,10.0.0.5,ICMP,8,0,228,0.27226926103765703,62.077391516585806,0
2025-05-17 17:49:37.043739,192.168.248.224,10.0.0.8,ICMP,0,0,107,3.082552680957155,329.8331368624156,0
2025-05-17 17:45:02.119743,192.168.252.9,10.0.0.8,ICMP,0,0,482,2.924795625385343,1409.7514914357353,0
2025-05-17 17:27:13.327081,45.148.82.50,10.0.0.1,ICMP,8,0,746,100.0,74600.0,1
2025-05-17 17:27:13.717081,45.148.82.50,10.0.0.1,ICMP,8,0,1303,100.0,130300.0,1
2025-05-17 17:42:04.241947,192.168.19.23,10.0.0.7,ICMP,8,0,1368,3.8294955315114745,5238.749887107697,0
2025-05-17 17:27:13.907081,45.148.82.50,10.0.0.1,ICMP,8,0,845,100.0,84500.0,1
2025-05-17 18:18:51.929272,192.168.168.182,10.0.0.3,ICMP,0,0,780,1.405250443007117,1096.0953455455513,0
2025-05-17 17:28:14.137081,45.207.52.86,10.0.0.1,ICMP,8,0,1088,100.0,108800.0,1
2025-05-17 18:08:39.456414,192.168.152.51,10.0.0.8,ICMP,8,0,1335,0.98003892905647,1308.3519702903875,0
2025-05-17 18:20:55.154154,192.168.29.126,10.0.0.9,ICMP,0,0,749,3.2640527124201633,2444.7754816027023,0
2025-05-17 18:14:24.578729,192.168.166.72,10.0.0.8,ICMP,8,0,694,4.7702885605312755,3310.5802610087053,0
2025-05-17 17:58:11.318010,192.168.252.48,10.0.0.5,ICMP,0,0,229,0.18403393138447077,42.14377028704381,0
2025-05-17 17:32:13.787081,45.148.82.50,10.0.0.1,ICMP,8,0,1889,100.0,188900.0,1
2025-05-17 17:55:00.644192,192.168.187.108,10.0.0.6,ICMP,8,0,1008,1.0242405433088926,1032.4344676553637,0
2025-05-17 17:24:14.117081,45.20.96.38,10.0.0.1,ICMP,8,0,1791,100.0,179100.0,1
2025-05-17 17:43:27.379414,192.168.3.161,10.0.0.6,ICMP,0,0,73,2.788155277896951,203.53533528647742,0
2025-05-17 18:20:50.654355,192.168.146.253,10.0.0.8,ICMP,8,0,608,3.8448328305400383,2337.6583609683435,0
2025-05-17 17:32:13.497081,45.148.82.50,10.0.0.1,ICMP,8,0,2143,100.0,214300.0,1
2025-05-17 17:29:36.949726,192.168.172.199,10.0.0.7,ICMP,0,0,1132,2.237750712633876,2533.1338067015477,0
2025-05-17 17:33:13.577081,45.207.52.86,10.0.0.1,ICMP,8,0,1703,100.0,170300.0,1
2025-05-17 17:29:13.377081,45.20.96.38,10.0.0.1,ICMP,8,0,1466,100.0,146600.0,1
2025-05-17 17:58:17.064565,192.168.103.128,10.0.0.2,ICMP,0,0,526,3.955947718893643,2080.8285001380564,0
2025-05-17 17:32:14.087081,45.148.82.50,10.0.0.1,ICMP,8,0,1149,100.0,114900.0,1
2025-05-17 17:57:02.727035,192.168.242.54,10.0.0.8,ICMP,8,0,144,1.8531461366246549,266.8530436739503,0
2025-05-17 17:58:53.172903,192.168.189.159,10.0.0.3,ICMP,8,0,351,3.1350108498958598,1100.3888083134468,0
2025-05-17 18:23:02.559219,192.168.209.165,10.0.0.6,ICMP,0,0,141,3.08409564415445,434.8574858257774,0
2025-05-17 17:33:13.327081,45.207.52.86,10.0.0.1,ICMP,8,0,2071,100.0,207100.0,1
2025-05-17 17:29:13.547081,45.20.96.38,10.0.0.1,ICMP,8,0,2484,100.0,248400.0,1
2025-05-17 17:37:44.208470,192.168.234.249,10.0.0.7,ICMP,8,0,352,2.664615465734396,937.9446439385074,0
2025-05-17 17:37:42.696023,192.168.90.95,10.0.0.8,ICMP,0,0,365,1.2374561727207654,451.6715030430794,0
2025-05-17 17:31:13.947081,45.154.58.167,10.0.0.1,ICMP,8,0,518,100.0,51800.0,1
2025-05-17 18:01:04.075383,192.168.161.161,10.0.0.5,ICMP,0,0,143,0.19822539770956704,28.34623187246809,0
2025-05-17 17:48:16.457867,192.168.206.132,10.0.0.7,ICMP,0,0,1486,2.7680782683412173,4113.364306755049,0
2025-05-17 17:40:10.744478,192.168.149.25,10.0.0.9,ICMP,0,0,1176,3.472272705097906,4083.3927011951378,0
2025-05-17 17:24:13.317081,45.20.96.38,10.0.0.1,ICMP,8,0,95,100.0,9500.0,1
2025-05-17 17:32:13.447081,45.148.82.50,10.0.0.1,ICMP,8,0,320,100.0,32000.0,1
2025-05-17 17:32:13.217081,45.148.82.50,10.0.0.1,ICMP,8,0,696,100.0,69600.0,1
2025-05-17 17:24:13.277081,45.20.96.38,10.0.0.1,ICMP,8,0,2024,100.0,202400.0,1
2025-05-17 17:32:14.027081,45.148.82.50,10.0.0.1,ICMP,8,0,2315,100.0,231500.0,1
2025-05-17 17:25:13.747081,45.189.104.32,10.0.0.1,ICMP,8,0,2876,100.0,287600.0,1
2025-05-17 17:24:13.207081,45.20.96.38,10.0.0.1,ICMP,8,0,2922,100.0,292200.0,1
2025-05-17 17:25:13.647081,45.189.104.32,10.0.0.1,ICMP,8,0,1560,100.0,156000.0,1
2025-05-17 17:27:13.537081,45.148.82.50,10.0.0.1,ICMP,8,0,490,100.0,49000.0,1
2025-05-17 18:23:16.061376,192.168.128.66,10.0.0.2,ICMP,0,0,308,3.9857399797004383,1227.607913747735,0
2025-05-17 17:50:39.785318,192.168.65.52,10.0.0.9,ICMP,0,0,899,4.562150777589273,4101.373549052756,0
2025-05-17 17:29:38.280580,192.168.115.26,10.0.0.5,ICMP,8,0,74,1.842796310678251,136.36692699019056,0
2025-05-17 18:21:59.716303,192.168.71.225,10.0.0.7,ICMP,0,0,74,0.27623220544572274,20.441183202983485,0
2025-05-17 17:38:49.603790,192.168.203.51,10.0.0.4,ICMP,8,0,533,1.0533357836079749,561.4279726630506,0
2025-05-17 17:28:13.377081,45.207.52.86,10.0.0.1,ICMP,8,0,1329,100.0,132900.0,1
2025-05-17 17:31:13.927081,45.154.58.167,10.0.0.1,ICMP,8,0,2201,100.0,220100.0,1
2025-05-17 17:31:13.547081,45.154.58.167,10.0.0.1,ICMP,8,0,2582,100.0,258200.0,1
2025-05-17 18:00:57.196271,192.168.127.7,10.0.0.4,ICMP,8,0,1477,4.104759072816219,6062.729150549556,0
2025-05-17 17:29:14.107081,45.20.96.38,10.0.0.1,ICMP,8,0,1235,100.0,123500.0,1
2025-05-17 17:41:16.454257,192.168.82.248,10.0.0.2,ICMP,8,0,936,3.7683616472183803,3527.186501796404,0
2025-05-17 17:59:33.858246,192.168.176.193,10.0.0.5,ICMP,8,0,648,0.6363912335276642,412.38151932592643,0
2025-05-17 17:29:13.837081,45.20.96.38,10.0.0.1,ICMP,8,0,2151,100.0,215100.0,1
2025-05-17 17:28:13.867081,45.207.52.86,10.0.0.1,ICMP,8,0,2534,100.0,253400.0,1
2025-05-17 17:29:13.647081,45.20.96.38,10.0.0.1,ICMP,8,0,2905,100.0,290500.0,1
2025-05-17 17:50:16.919470,192.168.73.155,10.0.0.3,ICMP,8,0,106,3.2246724097900845,341.81527543774894,0
2025-05-17 18:00:36.142718,192.168.249.186,10.0.0.2,ICMP,0,0,171,1.138936467460922,194.75813593581765,0
2025-05-17 18:13:02.084136,192.168.246.166,10.0.0.5,ICMP,0,0,64,1.1166002464884983,71.46241577526389,0
2025-05-17 17:29:07.278767,192.168.198.98,10.0.0.1,ICMP,0,0,85,4.264879320255243,362.51474222169566,0
2025-05-17 17:26:14.107081,45.154.58.167,10.0.0.1,ICMP,8,0,1225,100.0,122500.0,1
2025-05-17 17:46:30.335544,192.168.253.132,10.0.0.4,ICMP,0,0,1196,2.477146347800241,2962.667031969088,0
2025-05-17 17:52:40.505836,192.168.177.141,10.0.0.6,ICMP,8,0,944,1.1734371645991033,1107.7246833815534,0
2025-05-17 17:27:13.367081,45.148.82.50,10.0.0.1,ICMP,8,0,2946,100.0,294600.0,1
2025-05-17 17:31:14.127081,45.154.58.167,10.0.0.1,ICMP,8,0,2641,100.0,264100.0,1
2025-05-17 17:31:21.851051,192.168.131.93,10.0.0.6,ICMP,0,0,468,3.7652787758270723,1762.1504670870697,0
2025-05-17 17:31:14.117081,45.154.58.167,10.0.0.1,ICMP,8,0,2157,100.0,215700.0,1
2025-05-17 17:30:13.557081,45.189.104.32,10.0.0.1,ICMP,8,0,704,100.0,70400.0,1
2025-05-17 18:08:09.757435,192.168.243.206,10.0.0.3,ICMP,0,0,1321,3.0779881471686976,4066.0223424098494,0
2025-05-17 17:53:45.588897,192.168.74.17,10.0.0.7,ICMP,0,0,1273,4.582726534273108,5833.810878129666,0
2025-05-17 17:27:13.237081,45.148.82.50,10.0.0.1,ICMP,8,0,366,100.0,36600.0,1
2025-05-17 18:14:03.297390,192.168.236.178,10.0.0.5,ICMP,8,0,1224,1.1045088692608627,1351.9188559752959,0
2025-05-17 17:51:46.713159,192.168.49.129,10.0.0.9,ICMP,0,0,1042,3.3411844060858944,3481.5141511415018,0
2025-05-17 17:26:13.827081,45.154.58.167,10.0.0.1,ICMP,8,0,435,100.0,43500.0,1
2025-05-17 17:25:13.777081,45.189.104.32,10.0.0.1,ICMP,8,0,2867,100.0,286700.0,1
2025-05-17 17:34:22.198508,192.168.173.234,10.0.0.9,ICMP,8,0,856,2.372668140904444,2031.0039286142041,0
2025-05-17 18:18:11.098626,192.168.147.171,10.0.0.6,ICMP,0,0,794,3.710402475965531,2946.059565916632,0
2025-05-17 17:28:13.757081,45.207.52.86,10.0.0.1,ICMP,8,0,2909,100.0,290900.0,1
2025-05-17 18:18:15.431105,192.168.149.1,10.0.0.9,ICMP,0,0,824,2.059179050816005,1696.7635378723883,0
2025-05-17 17:46:23.202485,192.168.75.122,10.0.0.2,ICMP,8,0,624,1.928881666258246,1203.6221597451454,0
2025-05-17 17:54:08.931207,192.168.85.51,10.0.0.4,ICMP,0,0,458,3.9857505073654376,1825.4737323733705,0
2025-05-17 17:32:13.327081,45.148.82.50,10.0.0.1,ICMP,8,0,2479,100.0,247900.0,1
2025-05-17 17:25:25.917960,192.168.137.191,10.0.0.5,ICMP,8,0,1160,0.18235567112359824,211.53257850337397,0
2025-05-17 17:25:14.027081,45.189.104.32,10.0.0.1,ICMP,8,0,2557,100.0,255700.0,1
2025-05-17 18:19:17.294701,192.168.62.208,10.0.0.2,ICMP,0,0,937,1.4450827001846835,1354.0424900730484,0
2025-05-17 17:27:13.757081,45.148.82.50,10.0.0.1,ICMP,8,0,2438,100.0,243800.0,1
2025-05-17 18:13:49.687503,192.168.48.69,10.0.0.9,ICMP,0,0,1307,0.8805084816897452,1150.824585568497,0
2025-05-17 17:24:30.593790,192.168.29.210,10.0.0.9,ICMP,0,0,1260,2.0938023138140767,2638.1909154057366,0
2025-05-17 18:00:41.487340,192.168.175.201,10.0.0.5,ICMP,0,0,376,0.12269691272255401,46.13403918368031,0
2025-05-17 17:42:46.634730,192.168.182.208,10.0.0.6,ICMP,0,0,250,3.956146377340037,989.0365943350092,0
2025-05-17 17:31:13.377081,45.154.58.167,10.0.0.1,ICMP,8,0,2440,100.0,244000.0,1
2025-05-17 17:51:57.912063,192.168.72.216,10.0.0.1,ICMP,0,0,120,2.921347533358117,350.56170400297407,0
2025-05-17 17:33:13.627081,45.207.52.86,10.0.0.1,ICMP,8,0,2221,100.0,222100.0,1
2025-05-17 18:14:56.255434,192.168.130.103,10.0.0.9,ICMP,0,0,259,1.1378109344193634,294.69303201461514,0
2025-05-17 17:30:13.827081,45.189.104.32,10.0.0.1,ICMP,8,0,367,100.0,36700.0,1
2025-05-17 17:30:29.511747,192.168.203.61,10.0.0.3,ICMP,8,0,72,4.68744000659408,337.4956804747738,0
2025-05-17 18:22:13.209626,192.168.214.113,10.0.0.6,ICMP,8,0,817,2.4547437100977136,2005.525611149832,0
2025-05-17 17:36:19.739950,192.168.119.8,10.0.0.2,ICMP,0,0,1078,3.395750379303119,3660.6189088887627,0
2025-05-17 17:24:13.487081,45.20.96.38,10.0.0.1,ICMP,8,0,2127,100.0,212700.0,1
2025-05-17 17:33:13.407081,45.207.52.86,10.0.0.1,ICMP,8,0,1412,100.0,141200.0,1
2025-05-17 17:30:13.317081,45.189.104.32,10.0.0.1,ICMP,8,0,2979,100.0,297900.0,1
2025-05-17 17:43:49.340673,192.168.234.177,10.0.0.7,ICMP,0,0,944,0.60258301665959,568.838367726653,0
2025-05-17 18:13:28.376691,192.168.31.216,10.0.0.1,ICMP,8,0,831,0.7054757882677232,586.2503800504779,0
2025-05-17 18:21:05.351164,192.168.28.123,10.0.0.2,ICMP,0,0,343,3.440748939163428,1180.1768861330559,0
2025-05-17 17:25:14.117081,45.189.104.32,10.0.0.1,ICMP,8,0,2440,100.0,244000.0,1
2025-05-17 17:44:22.692934,192.168.140.225,10.0.0.9,ICMP,8,0,135,4.619600674883504,623.646091109273,0
2025-05-17 17:27:13.667081,45.148.82.50,10.0.0.1,ICMP,8,0,821,100.0,82100.0,1
2025-05-17 17:27:57.686169,192.168.20.124,10.0.0.7,ICMP,0,0,1355,4.103172145632,5559.798257331359,0
2025-05-17 17:48:47.162193,192.168.191.149,10.0.0.7,ICMP,0,0,402,0.8804868830123466,353.9557269709633,0
2025-05-17 17:32:13.317081,45.148.82.50,10.0.0.1,ICMP,8,0,2590,100.0,259000.0,1
2025-05-17 17:24:14.007081,45.20.96.38,10.0.0.1,ICMP,8,0,2394,100.0,239400.0,1
2025-05-17 18:13:43.762087,192.168.219.81,10.0.0.1,ICMP,0,0,1492,2.2963172711778363,3426.105368597332,0
2025-05-17 17:29:13.747081,45.20.96.38,10.0.0.1,ICMP,8,0,794,100.0,79400.0,1
2025-05-17 17:29:13.477081,45.20.96.38,10.0.0.1,ICMP,8,0,2051,100.0,205100.0,1
2025-05-17 18:08:44.250930,192.168.207.237,10.0.0.9,ICMP,0,0,1269,0.9994641596629711,1268.3200186123104,0
2025-05-17 18:05:57.762802,192.168.159.1,10.0.0.5,ICMP,8,0,1346,4.515674251405846,6078.097542392269,0
2025-05-17 18:06:15.268909,192.168.73.167,10.0.0.4,ICMP,0,0,1189,0.5532521459009226,657.816801476197,0
2025-05-17 17:26:13.587081,45.154.58.167,10.0.0.1,ICMP,8,0,2849,100.0,284900.0,1
2025-05-17 17:56:29.949261,192.168.167.13,10.0.0.1,ICMP,8,0,103,1.9201895868594465,197.779527446523,0
2025-05-17 17:32:09.457524,192.168.135.50,10.0.0.2,ICMP,8,0,1374,2.554749579108455,3510.2259216950174,0
2025-05-17 17:32:13.737081,45.148.82.50,10.0.0.1,ICMP,8,0,1645,100.0,164500.0,1
2025-05-17 17:26:11.679848,192.168.237.88,10.0.0.6,ICMP,0,0,1384,4.973511517387506,6883.339940064309,0
2025-05-17 17:56:14.036690,192.168.15.43,10.0.0.7,ICMP,8,0,561,3.605905444786445,2022.9129545251956,0
2025-05-17 17:48:27.862974,192.168.228.114,10.0.0.2,ICMP,8,0,910,3.37559424281868,3071.7907609649988,0
2025-05-17 17:28:13.657081,45.207.52.86,10.0.0.1,ICMP,8,0,2273,100.0,227300.0,1
2025-05-17 17:29:13.917081,45.20.96.38,10.0.0.1,ICMP,8,0,1052,100.0,105200.0,1
2025-05-17 17:42:59.345005,192.168.79.117,10.0.0.7,ICMP,0,0,751,0.6648819041116935,499.32630998788176,0
2025-05-17 18:21:57.033998,192.168.67.139,10.0.0.9,ICMP,8,0,1028,4.86693637743411,5003.2105960022645,0
2025-05-17 18:06:39.126606,192.168.106.241,10.0.0.9,ICMP,0,0,1116,0.6108101336538666,681.6641091577151,0
2025-05-17 17:33:13.237081,45.207.52.86,10.0.0.1,ICMP,8,0,1053,100.0,105300.0,1
2025-05-17 17:24:13.647081,45.20.96.38,10.0.0.1,ICMP,8,0,94,100.0,9400.0,1
2025-05-17 18:19:12.181482,192.168.234.125,10.0.0.9,ICMP,0,0,861,3.786749623288561,3260.3914256514513,0
2025-05-17 17:29:13.937081,45.20.96.38,10.0.0.1,ICMP,8,0,421,100.0,42100.0,1
2025-05-17 17:49:24.846789,192.168.237.131,10.0.0.4,ICMP,0,0,270,1.4232864838976231,384.28735065235827,0
2025-05-17 17:26:13.387081,45.154.58.167,10.0.0.1,ICMP,8,0,1121,100.0,112100.0,1
2025-05-17 17:29:13.507081,45.20.96.38,10.0.0.1,ICMP,8,0,286,100.0,28600.0,1
2025-05-17 18:02:10.403288,192.168.73.84,10.0.0.5,ICMP,8,0,220,3.9545973287740996,870.0114123303019,0
2025-05-17 18:09:58.414543,192.168.22.93,10.0.0.6,ICMP,8,0,969,0.7587321340997971,735.2114379427034,0
2025-05-17 17:45:37.302913,192.168.204.165,10.0.0.1,ICMP,8,0,219,4.334659270603428,949.2903802621507,0
2025-05-17 17:51:39.097033,192.168.17.216,10.0.0.3,ICMP,0,0,994,1.1292319527311412,1122.4565610147542,0
2025-05-17 17:29:14.017081,45.20.96.38,10.0.0.1,ICMP,8,0,2660,100.0,266000.0,1
2025-05-17 17:31:14.057081,45.154.58.167,10.0.0.1,ICMP,8,0,905,100.0,90500.0,1
2025-05-17 17:43:59.377012,192.168.151.252,10.0.0.1,ICMP,8,0,317,1.0972044308262439,347.8138045719193,0
2025-05-17 17:32:56.097157,192.168.8.149,10.0.0.6,ICMP,0,0,235,3.3526121210090754,787.8638484371327,0
2025-05-17 17:28:13.567081,45.207.52.86,10.0.0.1,ICMP,8,0,1328,100.0,132800.0,1
2025-05-17 17:57:49.672982,192.168.199.149,10.0.0.8,ICMP,0,0,1400,2.5229575433459557,3532.1405606843377,0
2025-05-17 17:58:24.670388,192.168.10.5,10.0.0.1,ICMP,0,0,1246,1.9562256712288872,2437.4571863511933,0
2025-05-17 18:21:57.350219,192.168.57.250,10.0.0.4,ICMP,8,0,1332,3.455388475568073,4602.577449456673,0
2025-05-17 18:02:08.226771,192.168.226.61,10.0.0.8,ICMP,8,0,1496,2.9469739575380367,4408.673040476903,0
2025-05-17 17:39:21.757249,192.168.140.22,10.0.0.1,ICMP,0,0,643,1.3978446632865003,898.8141184932197,0
2025-05-17 17:56:31.967711,192.168.17.135,10.0.0.6,ICMP,8,0,882,0.5730973451289512,505.4718584037349,0
2025-05-17 17:25:13.307081,45.189.104.32,10.0.0.1,ICMP,8,0,1698,100.0,169800.0,1
2025-05-17 17:26:52.226200,192.168.156.227,10.0.0.7,ICMP,8,0,1201,1.3020214401313017,1563.7277495976934,0
2025-05-17 17:26:13.167081,45.154.58.167,10.0.0.1,ICMP,8,0,1609,100.0,160900.0,1
2025-05-17 17:55:16.972384,192.168.104.129,10.0.0.9,ICMP,0,0,214,2.7530950717550726,589.1623453555856,0
2025-05-17 17:29:13.987081,45.20.96.38,10.0.0.1,ICMP,8,0,1190,100.0,119000.0,1
2025-05-17 18:00:53.177006,192.168.56.171,10.0.0.9,ICMP,8,0,349,0.4464133801033944,155.79826965608464,0
2025-05-17 17:34:01.753463,192.168.123.89,10.0.0.9,ICMP,0,0,1250,3.318009656252332,4147.512070315415,0
2025-05-17 18:00:13.573262,192.168.3.254,10.0.0.2,ICMP,8,0,342,0.2718182501917217,92.96184156556882,0
2025-05-17 18:06:53.898552,192.168.163.33,10.0.0.5,ICMP,8,0,1081,0.6677583916731357,721.8468213986597,0
2025-05-17 17:45:04.135185,192.168.247.31,10.0.0.4,ICMP,0,0,960,2.343852072726737,2250.0979898176674,0
2025-05-17 17:33:13.487081,45.207.52.86,10.0.0.1,ICMP,8,0,544,100.0,54400.0,1
2025-05-17 18:05:48.498283,192.168.233.109,10.0.0.7,ICMP,8,0,1044,2.418729578598534,2525.1536800568692,0
2025-05-17 18:16:00.366201,192.168.86.244,10.0.0.1,ICMP,8,0,280,3.000254820224294,840.0713496628023,0
2025-05-17 17:46:30.138366,192.168.241.188,10.0.0.5,ICMP,8,0,246,0.8312651119558631,204.4912175411423,0
2025-05-17 17:28:13.517081,45.207.52.86,10.0.0.1,ICMP,8,0,1203,100.0,120300.0,1
2025-05-17 17:41:32.889414,192.168.148.21,10.0.0.2,ICMP,0,0,905,3.7516832822449624,3395.273370431691,0
